episode,frame,task,subtask,point_id,point,u,v,d_rel,z_metric,in_bounds
6,54,0,1,1,left_base,118.71644592285156,146.801513671875,0.385764479637146,0.5496014952659607,True
6,54,0,1,2,right_base,159.4674072265625,138.729248046875,0.4012170433998108,0.5740471482276917,True
6,55,0,1,0,root,141.15443420410156,125.28390502929688,0.33279183506965637,0.5311306118965149,True
6,55,0,1,1,left_base,118.61083984375,153.1802978515625,0.37423112988471985,0.5498932003974915,True
6,55,0,1,2,right_base,159.59559631347656,144.7949676513672,0.38416004180908203,0.5731680393218994,True
6,56,0,1,0,root,140.7748565673828,131.52890014648438,0.3254200518131256,0.5319545269012451,True
6,56,0,1,1,left_base,118.51927947998047,159.13104248046875,0.3613770008087158,0.5515192151069641,True
6,56,0,1,2,right_base,159.6085662841797,150.40382385253906,0.3693176805973053,0.573651134967804,True
6,57,0,1,0,root,140.33985900878906,137.15670776367188,0.31529301404953003,0.5338809490203857,True
6,57,0,1,1,left_base,118.43341064453125,164.42532348632812,0.3522602319717407,0.5542301535606384,True
6,57,0,1,2,right_base,159.5188751220703,155.38360595703125,0.36301225423812866,0.5752819180488586,True
6,58,0,1,0,root,139.94540405273438,142.2281951904297,0.3133659064769745,0.5366804599761963,True
6,58,0,1,1,left_base,118.41370391845703,169.13133239746094,0.3484119474887848,0.5577704310417175,True
6,58,0,1,2,right_base,159.41619873046875,159.8358612060547,0.3589516282081604,0.5777909755706787,True
6,59,0,1,0,root,139.4481964111328,147.0378875732422,0.3110789358615875,0.5405527353286743,True
6,59,0,1,1,left_base,118.34040832519531,173.51780700683594,0.34692564606666565,0.5624039769172668,True
6,59,0,1,2,right_base,159.1714630126953,163.99879455566406,0.35448652505874634,0.5814042687416077,True
6,60,0,1,0,root,138.88868713378906,151.6910858154297,0.3085463345050812,0.5452525019645691,True
6,60,0,1,1,left_base,118.23502349853516,177.68536376953125,0.34514155983924866,0.567918062210083,True
6,60,0,1,2,right_base,158.80825805664062,167.93858337402344,0.35476526618003845,0.5859639048576355,True
6,61,0,1,0,root,138.29969787597656,155.92352294921875,0.3101147711277008,0.5502842664718628,True
6,61,0,1,1,left_base,118.072509765625,181.39170837402344,0.34347182512283325,0.5737774968147278,True
6,61,0,1,2,right_base,158.34228515625,171.44940185546875,0.35012876987457275,0.5909907817840576,True
6,62,0,1,0,root,138.45240783691406,159.21002197265625,0.3213793635368347,0.5539920330047607,True
6,62,0,1,1,left_base,118.53443908691406,184.268798828125,0.3576997220516205,0.5781642198562622,True
6,62,0,1,2,right_base,158.5679168701172,174.17544555664062,0.3661617636680603,0.594683051109314,True
6,63,0,1,0,root,138.1839141845703,160.0750274658203,0.32660606503486633,0.5524887442588806,True
6,63,0,1,1,left_base,118.26128387451172,185.0736083984375,0.3626388907432556,0.5769690871238708,True
6,63,0,1,2,right_base,158.44285583496094,174.97109985351562,0.3690342605113983,0.5931257009506226,True
6,64,0,1,0,root,138.16595458984375,160.60890197753906,0.3332678973674774,0.5505759119987488,True
6,64,0,1,1,left_base,118.16486358642578,185.49168395996094,0.36551937460899353,0.5754913091659546,True
6,64,0,1,2,right_base,158.4889373779297,175.3708953857422,0.3743929862976074,0.5914002656936646,True
6,65,0,1,0,root,138.24794006347656,161.2032012939453,0.33608299493789673,0.5485890507698059,True
6,65,0,1,1,left_base,118.13138580322266,185.8963623046875,0.36988726258277893,0.5740607976913452,True
6,65,0,1,2,right_base,158.5958709716797,175.77069091796875,0.37825697660446167,0.5897226333618164,True
6,66,0,1,0,root,138.20993041992188,161.77821350097656,0.34362247586250305,0.5465236902236938,True
6,66,0,1,1,left_base,117.98377990722656,186.22994995117188,0.37468767166137695,0.572679340839386,True
6,66,0,1,2,right_base,158.5950469970703,176.09271240234375,0.383593887090683,0.5880329012870789,True
6,67,0,1,0,root,138.14361572265625,162.41212463378906,0.34266915917396545,0.5442193746566772,True
6,67,0,1,1,left_base,117.81981658935547,186.5968475341797,0.3777761459350586,0.5711489319801331,True
6,67,0,1,2,right_base,158.60006713867188,176.43887329101562,0.38579946756362915,0.5861021876335144,True
6,68,0,1,0,root,138.0915069580078,162.7125701904297,0.34714561700820923,0.5409656167030334,True
6,68,0,1,1,left_base,117.6334228515625,186.66456604003906,0.37860649824142456,0.5686874389648438,True
6,68,0,1,2,right_base,158.70880126953125,176.60971069335938,0.3892531394958496,0.5829993486404419,True
6,69,0,1,0,root,137.942626953125,161.70484924316406,0.3480110168457031,0.5360069870948792,True
6,69,0,1,1,left_base,117.1585464477539,185.53741455078125,0.3784180283546448,0.5643113851547241,True
6,69,0,1,2,right_base,158.73678588867188,175.88136291503906,0.39018669724464417,0.5779575109481812,True
6,70,0,1,0,root,138.63479614257812,159.0211639404297,0.3499256372451782,0.5302554368972778,True
6,70,0,1,1,left_base,117.31928253173828,182.8287353515625,0.37972086668014526,0.5589534044265747,True
6,70,0,1,2,right_base,159.44058227539062,173.7052459716797,0.3927069902420044,0.5722286701202393,True
6,71,0,1,0,root,140.16896057128906,155.37442016601562,0.34817618131637573,0.5243321657180786,True
6,71,0,1,1,left_base,118.22273254394531,179.2548370361328,0.3782790005207062,0.5532551407814026,True
6,71,0,1,2,right_base,160.86859130859375,170.6831817626953,0.387023001909256,0.5663782954216003,True
6,72,0,1,0,root,141.98838806152344,151.31948852539062,0.34093546867370605,0.5186667442321777,True
6,72,0,1,1,left_base,119.41050720214844,175.32925415039062,0.37220385670661926,0.5477379560470581,True
6,72,0,1,2,right_base,162.5545654296875,167.3073272705078,0.3812272548675537,0.5607516169548035,True
6,73,0,2,0,root,143.79678344726562,147.0131072998047,0.34208425879478455,0.5133396983146667,True
6,73,0,2,1,left_base,120.62813568115234,171.19859313964844,0.37255486845970154,0.5425245761871338,True
6,73,0,2,2,right_base,164.25086975097656,163.71746826171875,0.3812972605228424,0.5553909540176392,True
6,74,0,2,0,root,145.60052490234375,142.05007934570312,0.34194648265838623,0.508620023727417,True
6,74,0,2,1,left_base,121.86770629882812,166.43478393554688,0.375108003616333,0.5379060506820679,True
6,74,0,2,2,right_base,165.93850708007812,159.55374145507812,0.38408035039901733,0.5505593419075012,True
6,75,0,2,0,root,147.8431396484375,136.44764709472656,0.33710238337516785,0.5049141049385071,True
6,75,0,2,1,left_base,123.52598571777344,161.07235717773438,0.37568429112434387,0.5341227650642395,True
6,75,0,2,2,right_base,167.9819793701172,154.93081665039062,0.38227924704551697,0.5465654730796814,True
6,76,0,2,0,root,150.7322998046875,130.69821166992188,0.34384024143218994,0.5030796527862549,True
6,76,0,2,1,left_base,125.8435287475586,155.53733825683594,0.3795565366744995,0.5320141315460205,True
6,76,0,2,2,right_base,170.56161499023438,150.32765197753906,0.3844636082649231,0.5441496968269348,True
6,77,0,2,0,root,153.98057556152344,125.22115325927734,0.349501371383667,0.5040064454078674,True
6,77,0,2,1,left_base,128.65789794921875,150.1732940673828,0.3900781273841858,0.5326001644134521,True
6,77,0,2,2,right_base,173.45587158203125,146.0464324951172,0.39960554242134094,0.5441173911094666,True
6,78,0,2,0,root,156.9952392578125,120.35161590576172,0.35006141662597656,0.5079593658447266,True
6,78,0,2,1,left_base,131.4571533203125,145.30728149414062,0.3995770514011383,0.5361565947532654,True
6,78,0,2,2,right_base,176.11688232421875,142.27809143066406,0.40629810094833374,0.5468088388442993,True
6,79,0,2,0,root,159.9379425048828,116.01360321044922,0.36689773201942444,0.5148458480834961,True
6,79,0,2,1,left_base,134.4263916015625,140.88694763183594,0.4265556037425995,0.5426527857780457,True
6,79,0,2,2,right_base,178.71795654296875,138.8239288330078,0.4334139823913574,0.5522533655166626,True
6,80,0,2,0,root,162.9978485107422,111.85791778564453,0.38814303278923035,0.5244722366333008,True
6,80,0,2,1,left_base,137.73724365234375,136.57505798339844,0.4728220999240875,0.5519824624061584,True
6,80,0,2,2,right_base,181.4459228515625,135.27578735351562,0.47568756341934204,0.5603914856910706,True
6,81,0,2,0,root,166.2318572998047,108.31903076171875,0.39911893010139465,0.5367522835731506,True
6,81,0,2,1,left_base,141.37351989746094,132.7905731201172,0.496378093957901,0.5639347434043884,True
6,81,0,2,2,right_base,184.3007049560547,132.08152770996094,0.49458643794059753,0.571193277835846,True
6,82,0,2,0,root,169.54098510742188,105.54740142822266,0.4152447581291199,0.5513354539871216,True
6,82,0,2,1,left_base,145.18121337890625,129.69149780273438,0.5123976469039917,0.5780884027481079,True
6,82,0,2,2,right_base,187.18092346191406,129.4503631591797,0.5084677338600159,0.5842930674552917,True
6,83,0,2,0,root,172.37281799316406,103.54881286621094,0.42922326922416687,0.5676485300064087,True
6,83,0,2,1,left_base,148.57879638671875,127.2877426147461,0.5298014879226685,0.5938936471939087,True
6,83,0,2,2,right_base,189.57998657226562,127.4568099975586,0.5234972238540649,0.5990754961967468,True
6,84,0,2,0,root,174.22935485839844,102.27135467529297,0.4489668309688568,0.5854153037071228,True
6,84,0,2,1,left_base,151.06454467773438,125.51628875732422,0.5537320971488953,0.6111854910850525,True
6,84,0,2,2,right_base,191.0281524658203,126.05208587646484,0.5429754853248596,0.6153286099433899,True
6,85,0,2,0,root,175.0675048828125,101.69409942626953,0.4571521282196045,0.6043997406959534,True
6,85,0,2,1,left_base,152.58139038085938,124.3740463256836,0.5490827560424805,0.6297685503959656,True
6,85,0,2,2,right_base,191.48284912109375,125.21646118164062,0.5446459054946899,0.6328917741775513,True
6,86,0,2,0,root,175.00692749023438,101.84661865234375,0.4641393721103668,0.6238791942596436,True
6,86,0,2,1,left_base,153.21827697753906,123.93499755859375,0.5445582866668701,0.6489178538322449,True
6,86,0,2,2,right_base,191.07403564453125,125.00505065917969,0.5420691967010498,0.6510980129241943,True
6,87,0,2,0,root,174.2756805419922,102.6024169921875,0.47338688373565674,0.6430549621582031,True
6,87,0,2,1,left_base,153.16729736328125,124.11199188232422,0.5554885268211365,0.6678299903869629,True
6,87,0,2,2,right_base,190.03579711914062,125.33830261230469,0.5493180751800537,0.6691640019416809,True
6,88,0,2,0,root,173.17202758789062,104.00039672851562,0.48175764083862305,0.6616199016571045,True
6,88,0,2,1,left_base,152.71107482910156,124.94781494140625,0.5529013872146606,0.6862267255783081,True
6,88,0,2,2,right_base,188.6597900390625,126.26675415039062,0.5532529354095459,0.6868100762367249,True
6,89,0,2,0,root,171.90728759765625,106.22256469726562,0.47996097803115845,0.679039478302002,True
6,89,0,2,1,left_base,152.07469177246094,126.64128875732422,0.5487370491027832,0.7036697864532471,True
6,89,0,2,2,right_base,187.19827270507812,127.9691162109375,0.5455167293548584,0.7034739851951599,True
6,90,0,2,0,root,170.64239501953125,109.22593688964844,0.4740125238895416,0.6940974593162537,True
6,90,0,2,1,left_base,151.38967895507812,129.19863891601562,0.5409883856773376,0.7188589572906494,True
6,90,0,2,2,right_base,185.83924865722656,130.47984313964844,0.5389537215232849,0.7177848815917969,True
6,91,0,2,0,root,169.3340301513672,113.04285430908203,0.46568113565444946,0.7066963911056519,True
6,91,0,2,1,left_base,150.562744140625,132.5777587890625,0.524682879447937,0.7317470908164978,True
6,91,0,2,2,right_base,184.4662322998047,133.8529052734375,0.5232163667678833,0.7297632098197937,True
6,92,0,2,0,root,168.28712463378906,117.1058578491211,0.4683884382247925,0.7171974182128906,True
6,92,0,2,1,left_base,149.86122131347656,136.1689910888672,0.5234075784683228,0.7427014112472534,True
6,92,0,2,2,right_base,183.3065185546875,137.5252227783203,0.5237934589385986,0.7399442791938782,True
6,93,0,2,0,root,167.677978515625,120.93458557128906,0.4803629517555237,0.7263220548629761,True
6,93,0,2,1,left_base,149.504638671875,139.51011657714844,0.5313124656677246,0.7524185180664062,True
6,93,0,2,2,right_base,182.5498809814453,141.00767517089844,0.5287957191467285,0.7489490509033203,True
6,94,0,2,0,root,167.36053466796875,124.21409606933594,0.4804140627384186,0.7350098490715027,True
6,94,0,2,1,left_base,149.39404296875,142.2952117919922,0.5326331853866577,0.7617861032485962,True
6,94,0,2,2,right_base,182.05738830566406,143.96636962890625,0.5287349224090576,0.7576517462730408,True
6,95,0,2,0,root,167.03854370117188,126.93496704101562,0.4893219769001007,0.7437396049499512,True
6,95,0,2,1,left_base,149.26271057128906,144.5169677734375,0.5356168150901794,0.7712453007698059,True
6,95,0,2,2,right_base,181.5425262451172,146.38250732421875,0.5336510539054871,0.7664834856987,True
6,96,0,2,0,root,166.7104034423828,129.049560546875,0.49469196796417236,0.7527577877044678,True
6,96,0,2,1,left_base,149.13079833984375,146.146240234375,0.5373311042785645,0.7810114622116089,True
6,96,0,2,2,right_base,181.01815795898438,148.1924591064453,0.533964991569519,0.7756736278533936,True
6,97,0,2,0,root,166.3992919921875,130.54237365722656,0.500072717666626,0.7617819905281067,True
6,97,0,2,1,left_base,149.02133178710938,147.1877899169922,0.5431625247001648,0.7907801866531372,True
6,97,0,2,2,right_base,180.52230834960938,149.38848876953125,0.5370621681213379,0.784907877445221,True
6,98,0,2,0,root,166.04066467285156,131.51382446289062,0.4955053925514221,0.770439088344574,True
6,98,0,2,1,left_base,148.85255432128906,147.74806213378906,0.5358101725578308,0.8001322150230408,True
6,98,0,2,2,right_base,179.987548828125,150.08811950683594,0.5283259749412537,0.793803334236145,True
6,99,0,2,0,root,166.8480682373047,131.64810180664062,0.49307572841644287,0.7727044820785522,True
6,99,0,2,1,left_base,149.7301025390625,147.85955810546875,0.5308058857917786,0.8024775981903076,True
6,99,0,2,2,right_base,180.79208374023438,150.16827392578125,0.5225842595100403,0.7958773970603943,True
6,100,0,2,0,root,167.36831665039062,131.56703186035156,0.4924531877040863,0.773015022277832,True
6,100,0,2,1,left_base,150.23973083496094,147.72415161132812,0.5312069654464722,0.8029851317405701,True
6,100,0,2,2,right_base,181.2880096435547,150.0631866455078,0.5232940912246704,0.7962701320648193,True
6,101,0,2,0,root,167.59584045410156,131.347900390625,0.49347490072250366,0.7734678983688354,True
6,101,0,2,1,left_base,150.47085571289062,147.3594970703125,0.5316691994667053,0.80397629737854,True
6,101,0,2,2,right_base,181.4890899658203,149.83326721191406,0.5260649919509888,0.7967833280563354,True
6,102,0,2,0,root,167.74234008789062,131.14308166503906,0.4960283041000366,0.7736392021179199,True
6,102,0,2,1,left_base,150.61834716796875,146.9891815185547,0.5324840545654297,0.804764986038208,True
6,102,0,2,2,right_base,181.6121368408203,149.6195068359375,0.5269039869308472,0.7970435619354248,True
6,103,0,2,0,root,167.8942108154297,130.568359375,0.498900443315506,0.7727959752082825,True
6,103,0,2,1,left_base,150.74681091308594,146.2851104736328,0.5341836810112,0.804509699344635,True
6,103,0,2,2,right_base,181.75341796875,149.06719970703125,0.529706597328186,0.7963142395019531,True
6,104,0,2,0,root,168.28759765625,129.10223388671875,0.503963053226471,0.7687849402427673,True
6,104,0,2,1,left_base,151.054443359375,144.85916137695312,0.544856071472168,0.80088210105896,True
6,104,0,2,2,right_base,182.2094268798828,147.7517547607422,0.5434451103210449,0.7922411561012268,True
6,105,0,2,0,root,168.8972625732422,127.37699890136719,0.5068084001541138,0.7608989477157593,True
6,105,0,2,1,left_base,151.48973083496094,143.3092803955078,0.5500438809394836,0.7932405471801758,True
6,105,0,2,2,right_base,182.9569091796875,146.2943572998047,0.5453084707260132,0.7842017412185669,True
6,106,0,2,0,root,169.51791381835938,126.08931732177734,0.5093504190444946,0.7482932806015015,True
6,106,0,2,1,left_base,151.80245971679688,142.28680419921875,0.5520561933517456,0.7807813286781311,True
6,106,0,2,2,right_base,183.78102111816406,145.40301513671875,0.5483680963516235,0.7714418768882751,True
6,107,0,2,0,root,170.23318481445312,125.6595687866211,0.5078824758529663,0.7316902279853821,True
6,107,0,2,1,left_base,152.05892944335938,142.1556396484375,0.5495420098304749,0.7642692923545837,True
6,107,0,2,2,right_base,184.73158264160156,145.47146606445312,0.5427472591400146,0.7547857761383057,True
6,108,0,2,0,root,171.14479064941406,126.47881317138672,0.5005924701690674,0.7128353118896484,True
6,108,0,2,1,left_base,152.3983154296875,143.25048828125,0.5454119443893433,0.7455164790153503,True
6,108,0,2,2,right_base,185.89271545410156,146.8321990966797,0.5414985418319702,0.7359817028045654,True
6,109,0,2,0,root,172.31655883789062,128.623291015625,0.49434033036231995,0.6931179165840149,True
6,109,0,2,1,left_base,152.93690490722656,145.61524963378906,0.5354786515235901,0.7259966731071472,True
6,109,0,2,2,right_base,187.33445739746094,149.50067138671875,0.5298165082931519,0.7164117097854614,True
6,110,0,2,0,root,173.62307739257812,132.35133361816406,0.4771469533443451,0.673402726650238,True
6,110,0,2,1,left_base,153.61717224121094,149.49237060546875,0.5240224599838257,0.7066367268562317,True
6,110,0,2,2,right_base,188.97085571289062,153.6893768310547,0.5160601735115051,0.6968401670455933,True
6,111,0,2,0,root,174.89813232421875,137.30751037597656,0.45321032404899597,0.6539292931556702,True
6,111,0,2,1,left_base,154.27317810058594,154.5283203125,0.4946208596229553,0.6876266598701477,True
6,111,0,2,2,right_base,190.62518310546875,159.05422973632812,0.4856717884540558,0.6775058507919312,True
6,112,0,2,0,root,176.1331787109375,142.9059295654297,0.43209555745124817,0.6348814368247986,True
6,112,0,2,1,left_base,154.88137817382812,160.150146484375,0.46866923570632935,0.6690922975540161,True
6,112,0,2,2,right_base,192.26406860351562,165.03598022460938,0.46294230222702026,0.6585978865623474,True
6,113,0,2,0,root,177.333984375,148.74961853027344,0.41488116979599,0.6171462535858154,True
6,113,0,2,1,left_base,155.45533752441406,165.9354705810547,0.44852226972579956,0.6518998742103577,True
6,113,0,2,2,right_base,193.8445281982422,171.23370361328125,0.44428199529647827,0.6410173773765564,True
6,114,0,2,0,root,178.57626342773438,154.07652282714844,0.4016817510128021,0.6014070510864258,True
6,114,0,2,1,left_base,156.0865020751953,171.12803649902344,0.44014108180999756,0.6367338299751282,True
6,114,0,2,2,right_base,195.4053192138672,176.87806701660156,0.43020200729370117,0.6254843473434448,True
6,115,0,2,0,root,179.7833251953125,158.75894165039062,0.3980889916419983,0.5886415243148804,True
6,115,0,2,1,left_base,156.7510986328125,175.57977294921875,0.439502477645874,0.6245754361152649,True
6,115,0,2,2,right_base,196.84353637695312,181.7925567626953,0.42764177918434143,0.6129881143569946,True
6,116,0,2,0,root,180.78472900390625,163.21632385253906,0.39377841353416443,0.5806036591529846,True
6,116,0,2,1,left_base,157.414794921875,179.64292907714844,0.4313909709453583,0.6172616481781006,True
6,116,0,2,2,right_base,197.99005126953125,186.2562255859375,0.41941317915916443,0.6052913665771484,True
6,117,0,2,0,root,181.25787353515625,167.6819305419922,0.39889857172966003,0.5777810215950012,True
6,117,0,2,1,left_base,157.81063842773438,183.5422821044922,0.4401623010635376,0.61524498462677,True
6,117,0,2,2,right_base,198.5196075439453,190.4938507080078,0.4289238452911377,0.6028071045875549,True
6,118,0,2,0,root,181.28936767578125,172.3201141357422,0.3973761200904846,0.5780161619186401,True
6,118,0,2,1,left_base,157.93466186523438,187.66583251953125,0.43977847695350647,0.6160467863082886,True
6,118,0,2,2,right_base,198.59019470214844,194.91111755371094,0.42985212802886963,0.6030040979385376,True
7,0,0,1,0,root,122.12956237792969,37.58590316772461,0.6581692099571228,0.6561658382415771,True
7,0,0,1,1,left_base,104.36471557617188,60.83677673339844,0.7410580515861511,0.6863406896591187,True
7,0,0,1,2,right_base,140.38377380371094,60.8580436706543,0.740109920501709,0.6863566637039185,True
7,1,0,1,0,root,122.21100616455078,37.586917877197266,0.6578905582427979,0.6561629176139832,True
7,1,0,1,1,left_base,104.44473266601562,60.84181594848633,0.7431646585464478,0.686330258846283,True
7,1,0,1,2,right_base,140.4640655517578,60.85512924194336,0.7434070706367493,0.6863613724708557,True
7,2,0,1,0,root,122.4261474609375,37.58858108520508,0.6589820981025696,0.6561535000801086,True
7,2,0,1,1,left_base,104.65129852294922,60.84937286376953,0.7432994842529297,0.6863024830818176,True
7,2,0,1,2,right_base,140.67138671875,60.85139465332031,0.7432642579078674,0.6863702535629272,True
7,3,0,1,0,root,122.78247833251953,37.59070587158203,0.6608412861824036,0.6561375856399536,True
7,3,0,1,1,left_base,104.98595428466797,60.85221862792969,0.7439227104187012,0.6862645745277405,True
7,3,0,1,2,right_base,141.00714111328125,60.8536491394043,0.7444707155227661,0.6863765120506287,True
7,4,0,1,0,root,123.20709991455078,37.592979431152344,0.6589986085891724,0.6561198830604553,True
7,4,0,1,1,left_base,105.38493347167969,60.85392761230469,0.7437419891357422,0.6862266063690186,True
7,4,0,1,2,right_base,141.4072265625,60.85744094848633,0.7440546751022339,0.6863791942596436,True
7,5,0,1,0,root,123.76459503173828,37.59557342529297,0.6587145328521729,0.6560987830162048,True
7,5,0,1,1,left_base,105.90584564208984,60.85243225097656,0.7420951128005981,0.686180830001831,True
7,5,0,1,2,right_base,141.9293670654297,60.86524963378906,0.7418546676635742,0.6863830089569092,True
7,6,0,1,0,root,124.4754867553711,37.59823989868164,0.6550154685974121,0.6560752987861633,True
7,6,0,1,1,left_base,106.55636596679688,60.838199615478516,0.7421118021011353,0.6861202120780945,True
7,6,0,1,2,right_base,142.58119201660156,60.88594055175781,0.7419070601463318,0.6863970756530762,True
7,7,0,1,0,root,124.49825286865234,37.96003341674805,0.6369938254356384,0.6568751335144043,True
7,7,0,1,1,left_base,106.58353424072266,61.09010314941406,0.7255898714065552,0.6871303915977478,True
7,7,0,1,2,right_base,142.5553436279297,61.17823791503906,0.7268040776252747,0.6874080896377563,True
7,8,0,1,0,root,122.3473129272461,38.88991165161133,0.6235407590866089,0.6581165790557861,True
7,8,0,1,1,left_base,104.54431915283203,61.80138397216797,0.7158875465393066,0.6888418793678284,True
7,8,0,1,2,right_base,140.4287872314453,61.96388244628906,0.7182469367980957,0.6890465021133423,True
7,9,0,1,0,root,118.75588989257812,39.9830207824707,0.5913589596748352,0.6588645577430725,True
7,9,0,1,1,left_base,101.1286849975586,62.71009826660156,0.6906396150588989,0.6899846792221069,True
7,9,0,1,2,right_base,136.955322265625,62.92250442504883,0.6962736248970032,0.6901293992996216,True
7,10,0,1,0,root,114.36266326904297,41.336238861083984,0.5551292300224304,0.6596449613571167,True
7,10,0,1,1,left_base,96.95449829101562,63.91064453125,0.6724713444709778,0.691000759601593,True
7,10,0,1,2,right_base,132.72950744628906,64.1529312133789,0.6816202402114868,0.6910961866378784,True
7,11,0,1,0,root,109.58618927001953,42.96501541137695,0.540520429611206,0.6609041690826416,True
7,11,0,1,1,left_base,92.42931365966797,65.39520263671875,0.6510522365570068,0.6923699378967285,True
7,11,0,1,2,right_base,128.1341094970703,65.64984893798828,0.6528100967407227,0.6924322843551636,True
7,12,0,1,0,root,104.62145233154297,44.86772537231445,0.5144557952880859,0.6627861261367798,True
7,12,0,1,1,left_base,87.73834991455078,67.14423370361328,0.6274886727333069,0.694280743598938,True
7,12,0,1,2,right_base,123.34522247314453,67.3998031616211,0.6365612745285034,0.6943319439888,True
7,13,0,1,0,root,99.5691909790039,47.093360900878906,0.48754826188087463,0.6653309464454651,True
7,13,0,1,1,left_base,82.97711944580078,69.1891098022461,0.6016795635223389,0.6968249678611755,True
7,13,0,1,2,right_base,118.454345703125,69.4417495727539,0.6173545122146606,0.6968753337860107,True
7,14,0,1,0,root,94.49824523925781,49.55377197265625,0.490703821182251,0.6685534119606018,True
7,14,0,1,1,left_base,78.21121978759766,71.43948364257812,0.5947347283363342,0.7000417113304138,True
7,14,0,1,2,right_base,113.52583312988281,71.68859100341797,0.6044005155563354,0.7000935077667236,True
7,15,0,1,0,root,89.51173400878906,52.22709655761719,0.5024498701095581,0.67242431640625,True
7,15,0,1,1,left_base,73.53826904296875,73.8760986328125,0.5981233716011047,0.7039055824279785,True
7,15,0,1,2,right_base,108.65950012207031,74.11998748779297,0.6041452884674072,0.7039605379104614,True
7,16,0,1,0,root,84.87128448486328,55.17737579345703,0.5260938405990601,0.677100658416748,True
7,16,0,1,1,left_base,69.21192932128906,76.55474090576172,0.600875198841095,0.7085822820663452,True
7,16,0,1,2,right_base,104.10343170166016,76.77982330322266,0.6098798513412476,0.7086849212646484,True
7,17,0,1,0,root,80.955810546875,58.40079879760742,0.52888023853302,0.6828347444534302,True
7,17,0,1,1,left_base,65.58685302734375,79.49044036865234,0.6038190722465515,0.7142186164855957,True
7,17,0,1,2,right_base,100.217041015625,79.62239837646484,0.6084146499633789,0.7146674990653992,True
7,18,0,1,0,root,78.05842590332031,61.837928771972656,0.521104097366333,0.689939558506012,True
7,18,0,1,1,left_base,62.94137191772461,82.6471176147461,0.6036862730979919,0.7210288047790527,True
7,18,0,1,2,right_base,97.27644348144531,82.56782531738281,0.6152686476707458,0.7222750782966614,True
7,19,0,1,0,root,75.72833251953125,65.43455505371094,0.5341038703918457,0.698749303817749,True
7,19,0,1,1,left_base,60.84579086303711,85.95669555664062,0.6255316138267517,0.729361891746521,True
7,19,0,1,2,right_base,94.82866668701172,85.60370635986328,0.6369450092315674,0.7316933870315552,True
7,20,0,1,0,root,74.11339569091797,69.2061538696289,0.5519623756408691,0.7098022103309631,True
7,20,0,1,1,left_base,59.46647644042969,89.41744232177734,0.623847246170044,0.7398092746734619,True
7,20,0,1,2,right_base,93.01060485839844,88.70330047607422,0.6364222764968872,0.7435553073883057,True
7,21,0,1,0,root,73.37541198730469,72.8062515258789,0.5668524503707886,0.7226775288581848,True
7,21,0,1,1,left_base,58.94993591308594,92.73169708251953,0.6237879991531372,0.7518824934959412,True
7,21,0,1,2,right_base,91.98389434814453,91.57516479492188,0.640900731086731,0.7573618292808533,True
7,22,0,1,0,root,73.46021270751953,76.219482421875,0.5593284368515015,0.736438512802124,True
7,22,0,1,1,left_base,59.215728759765625,95.8889389038086,0.6118010878562927,0.7646602988243103,True
7,22,0,1,2,right_base,91.69986724853516,94.26554870605469,0.633211612701416,0.7721251249313354,True
7,23,0,1,0,root,73.97879791259766,79.43415069580078,0.5693272352218628,0.7501815557479858,True
7,23,0,1,1,left_base,59.8869743347168,98.86819458007812,0.6092010736465454,0.7773666381835938,True
7,23,0,1,2,right_base,91.81071472167969,96.80059051513672,0.6371889114379883,0.7868791818618774,True
7,24,0,1,0,root,74.90276336669922,82.3992691040039,0.5587508678436279,0.7632492184638977,True
7,24,0,1,1,left_base,60.94038772583008,101.64307403564453,0.5953407287597656,0.7893504500389099,True
7,24,0,1,2,right_base,92.31460571289062,99.14253234863281,0.617109477519989,0.8009340763092041,True
7,25,0,1,0,root,75.92334747314453,85.1061019897461,0.5521208047866821,0.775556206703186,True
7,25,0,1,1,left_base,62.079410552978516,104.19637298583984,0.5869008302688599,0.8005537390708923,True
7,25,0,1,2,right_base,92.91806030273438,101.28160095214844,0.6108778119087219,0.8142043352127075,True
7,26,0,1,0,root,76.88013458251953,87.4782485961914,0.550899088382721,0.7867327928543091,True
7,26,0,1,1,left_base,63.144508361816406,106.46694946289062,0.5828003287315369,0.8105789422988892,True
7,26,0,1,2,right_base,93.47466278076172,103.14823913574219,0.6058281064033508,0.8263231515884399,True
7,27,0,1,0,root,77.65828704833984,89.39498901367188,0.549778401851654,0.7959951758384705,True
7,27,0,1,1,left_base,63.98503494262695,108.33458709716797,0.5771355032920837,0.8186129331588745,True
7,27,0,1,2,right_base,93.86549377441406,104.65819549560547,0.6013005375862122,0.8365187644958496,True
7,28,0,1,0,root,78.25112915039062,90.69520568847656,0.537599503993988,0.8021115660667419,True
7,28,0,1,1,left_base,64.53008270263672,109.61380004882812,0.5639759302139282,0.8234917521476746,True
7,28,0,1,2,right_base,94.0747299194336,105.70655059814453,0.5842642784118652,0.8435564041137695,True
7,29,0,1,0,root,78.86023712158203,91.26252746582031,0.5262662768363953,0.8049623966217041,True
7,29,0,1,1,left_base,64.99268341064453,110.15613555908203,0.5519113540649414,0.8253478407859802,True
7,29,0,1,2,right_base,94.32386779785156,106.15117645263672,0.5745249390602112,0.847303032875061,True
7,30,0,1,0,root,79.49335479736328,91.40625,0.5262819528579712,0.8059260845184326,True
